21/06/11/ 13:17:03
Gain= 10dB   HPF=30kHz
Mode=10msecモード
　　
Time,Number,Amplitude(mV),Energy,RMS(mV)
13:19:05:8, 12206, 112, 2010993, 39,
13:19:05:8, 12207, 117, 2207681, 39,
13:19:05:9, 12208, 123, 2142988, 39,
13:19:05:9, 12209, 171, 2438168, 39,
13:19:05:9, 12210, 140, 2262945, 39,
13:19:05:9, 12211, 279, 3472495, 39,
13:19:05:9, 12212, 4653, 28933773, 469,
13:19:05:9, 12213, 1265, 9545485, 117,
13:19:05:9, 12214, 4698, 20816712, 430,
13:19:05:9, 12215, 3197, 51035875, 586,
13:19:05:9, 12216, 4641, 51979390, 703,
13:19:05:9, 12217, 4603, 31951448, 430,
13:19:06:0, 12218, 2861, 20457223, 312,
13:19:06:0, 12219, 177, 2596294, 39,
13:19:06:0, 12220, 266, 3037481, 39,
13:19:06:0, 12221, 1442, 12007100, 156,
13:19:06:0, 12222, 644, 8218093, 78,
13:19:06:0, 12223, 228, 3652196, 39,
13:19:06:0, 12224, 131, 2162458, 39,
13:19:06:0, 12225, 101, 1964271, 39,
13:19:06:0, 12226, 129, 1982954, 39,
13:19:06:0, 12227, 189, 2119492, 39,
13:19:06:0, 12228, 308, 3712987, 39,
13:19:06:1, 12229, 305, 3755741, 39,
13:19:06:1, 12230, 303, 3329486, 39,
13:19:06:1, 12231, 143, 2200624, 39,
13:19:06:1, 12232, 142, 2157887, 39,
13:19:06:1, 12233, 117, 2289205, 39,
13:19:06:1, 12234, 134, 2316984, 39,
13:19:06:1, 12235, 182, 2844900, 39,
13:19:06:1, 12236, 395, 3991119, 39,
13:19:06:1, 12237, 129, 2003037, 39,
13:19:06:1, 12238, 217, 2714182, 39,
13:19:06:2, 12239, 208, 3474826, 39,
13:19:06:2, 12240, 134, 2225847, 39,
13:19:06:2, 12241, 131, 2187322, 39,
13:19:06:2, 12242, 126, 2082518, 39,
13:19:06:2, 12243, 107, 2019465, 39,
13:19:06:2, 12244, 107, 2044125, 39,
13:19:06:2, 12245, 107, 1980855, 39,
13:19:06:2, 12246, 219, 2778877, 39,
13:19:06:2, 12247, 172, 2277656, 39,
13:19:06:3, 12248, 116, 1932951, 39,
13:19:06:3, 12249, 114, 2013586, 39,
13:19:06:3, 12250, 93, 1917544, 39,
13:19:06:3, 12251, 107, 2004703, 39,
13:19:06:3, 12252, 95, 1898657, 39,
13:19:06:3, 12253, 107, 1854826, 39,
13:19:06:3, 12254, 122, 2097024, 39,
13:19:06:3, 12255, 128, 2017054, 39,
13:19:06:3, 12256, 127, 1914075, 39,
13:19:06:3, 12257, 162, 2434293, 39,
13:19:06:4, 12258, 129, 2248445, 39,
13:19:06:4, 12259, 159, 2546856, 39,
13:19:06:4, 12260, 154, 2532904, 39,
13:19:06:4, 12261, 1130, 14981210, 195,
13:19:06:4, 12262, 667, 6498947, 78,
13:19:06:4, 12263, 195, 2799638, 39,
13:19:06:4, 12264, 190, 2857468, 39,
13:19:06:4, 12265, 132, 2228613, 39,
13:19:06:4, 12266, 167, 2269031, 39,
13:19:06:4, 12267, 110, 1897979, 39,
13:19:06:5, 12268, 182, 2208887, 39,
13:19:06:5, 12269, 181, 2400970, 39,
13:19:06:5, 12270, 124, 2103265, 39,
13:19:06:5, 12271, 128, 2138041, 39,
13:19:06:5, 12272, 117, 2041764, 39,
13:19:06:5, 12273, 132, 2134690, 39,
13:19:06:5, 12274, 131, 2242691, 39,
13:19:06:5, 12275, 128, 1950966, 39,
13:19:06:5, 12276, 130, 2064949, 39,
13:19:06:5, 12277, 127, 2042690, 39,
13:19:06:6, 12278, 106, 1990435, 39,
13:19:06:6, 12279, 130, 2053688, 39,
13:19:06:6, 12280, 128, 2027426, 39,
13:19:06:6, 12281, 209, 2821991, 39,
13:19:06:6, 12282, 167, 2296961, 39,
13:19:06:6, 12283, 117, 2118198, 39,
13:19:06:6, 12284, 131, 2258233, 39,
13:19:06:6, 12285, 109, 1886401, 39,
13:19:06:6, 12286, 142, 2196488, 39,
13:19:06:6, 12287, 153, 2282992, 39,
13:19:06:7, 12288, 115, 2016602, 39,
13:19:06:7, 12289, 115, 2062494, 39,
13:19:06:7, 12290, 121, 1994938, 39,
13:19:06:7, 12291, 154, 2469357, 39,
13:19:06:7, 12292, 121, 1988777, 39,
13:19:06:7, 12293, 134, 1922597, 39,
13:19:06:7, 12294, 113, 1802837, 39,
13:19:06:7, 12295, 112, 2043293, 39,
13:19:06:7, 12296, 153, 2316869, 39,
13:19:06:7, 12297, 180, 2486750, 39,
13:19:06:8, 12298, 121, 2007222, 39,
13:19:06:8, 12299, 112, 1867143, 39,
13:19:06:8, 12300, 105, 1843475, 39,
13:19:06:8, 12301, 140, 1976422, 39,
13:19:06:8, 12302, 206, 2376395, 39,
13:19:06:8, 12303, 122, 2427680, 39,
13:19:06:8, 12304, 121, 2058619, 39,
13:19:06:8, 12305, 112, 2056050, 39,
13:19:06:8, 12306, 134, 2025898, 39,
13:19:06:8, 12307, 112, 2014972, 39,
13:19:06:8, 12308, 111, 1893385, 39,
13:19:06:9, 12309, 131, 2117106, 39,
13:19:06:9, 12310, 176, 2437841, 39,
13:19:06:9, 12311, 146, 2201308, 39,
13:19:06:9, 12312, 107, 1986842, 39,
13:19:06:9, 12313, 106, 1809150, 39,
13:19:06:9, 12314, 110, 1899806, 39,
13:19:06:9, 12315, 140, 2456180, 39,
13:19:06:9, 12316, 164, 2586885, 39,
13:19:06:9, 12317, 118, 2201997, 39,
13:19:06:9, 12318, 134, 2008878, 39,
13:19:07:0, 12319, 109, 2025664, 39,
13:19:07:0, 12320, 132, 2158990, 39,
13:19:07:0, 12321, 128, 1961219, 39,
13:19:07:0, 12322, 151, 2310824, 39,
13:19:07:0, 12323, 118, 1972842, 39,
13:19:07:0, 12324, 114, 2037634, 39,
13:19:07:0, 12325, 209, 2792388, 39,
13:19:07:0, 12326, 1087, 13372856, 156,
13:19:07:0, 12327, 756, 7254272, 78,
13:19:07:1, 12328, 161, 2665898, 39,
13:19:07:1, 12329, 687, 5643410, 78,
13:19:07:1, 12330, 187, 2853759, 39,
13:19:07:1, 12331, 146, 2332202, 39,
13:19:07:1, 12332, 129, 2276727, 39,
13:19:07:1, 12333, 130, 2296611, 39,
13:19:07:1, 12334, 156, 2401516, 39,
13:19:07:1, 12335, 147, 2212742, 39,
13:19:07:1, 12336, 285, 3170136, 39,
13:19:07:1, 12337, 1790, 8499182, 156,
13:19:07:2, 12338, 4179, 49835503, 586,
13:19:07:2, 12339, 527, 5482299, 78,
13:19:07:2, 12340, 167, 2834124, 39,
13:19:07:2, 12341, 205, 2715517, 39,
13:19:07:2, 12342, 155, 2629114, 39,
13:19:07:2, 12343, 146, 2318172, 39,
13:19:07:2, 12344, 189, 2623900, 39,
13:19:07:2, 12345, 173, 2833675, 39,
13:19:07:2, 12346, 127, 2379952, 39,
13:19:07:2, 12347, 135, 2259738, 39,
13:19:07:2, 12348, 118, 2268036, 39,
13:19:07:3, 12349, 128, 2329146, 39,
13:19:07:3, 12350, 143, 2374194, 39,
13:19:07:3, 12351, 119, 2128147, 39,
13:19:07:3, 12352, 137, 2409984, 39,
13:19:07:3, 12353, 133, 2186445, 39,
13:19:07:3, 12354, 154, 2563128, 39,
13:19:07:3, 12355, 181, 2352518, 39,
13:19:07:3, 12356, 176, 2559720, 39,
13:19:07:3, 12357, 133, 2641535, 39,
13:19:07:3, 12358, 136, 2273212, 39,
13:19:07:4, 12359, 173, 2335627, 39,
13:19:07:4, 12360, 187, 2747775, 39,
13:19:07:4, 12361, 130, 2209280, 39,
13:19:07:4, 12362, 143, 2256439, 39,
13:19:07:4, 12363, 125, 2140454, 39,
13:19:07:4, 12364, 140, 2279688, 39,
13:19:07:4, 12365, 173, 2903575, 39,
13:19:07:4, 12366, 147, 2436923, 39,
13:19:07:4, 12367, 118, 2262254, 39,
13:19:07:5, 12368, 133, 2135442, 39,
13:19:07:5, 12369, 126, 2019299, 39,
13:19:07:5, 12370, 132, 2044970, 39,
13:19:07:5, 12371, 147, 2123782, 39,
13:19:07:5, 12372, 129, 2028528, 39,
13:19:07:5, 12373, 123, 1943106, 39,
13:19:07:5, 12374, 116, 2067074, 39,
13:19:07:5, 12375, 135, 2112131, 39,
13:19:07:5, 12376, 121, 2415202, 39,
13:19:07:5, 12377, 183, 2760977, 39,
13:19:07:6, 12378, 161, 2515918, 39,
13:19:07:6, 12379, 162, 2474729, 39,
13:19:07:6, 12380, 148, 2341024, 39,
13:19:07:6, 12381, 153, 2474371, 39,
13:19:07:6, 12382, 148, 2234213, 39,
13:19:07:6, 12383, 134, 2233070, 39,
13:19:07:6, 12384, 126, 2263576, 39,
13:19:07:6, 12385, 112, 2090622, 39,
13:19:07:6, 12386, 174, 2235264, 39,
13:19:07:6, 12387, 139, 2350729, 39,
13:19:07:6, 12388, 167, 2479396, 39,
13:19:07:7, 12389, 223, 2831851, 39,
13:19:07:7, 12390, 116, 2070516, 39,
13:19:07:7, 12391, 153, 2625051, 39,
13:19:07:7, 12392, 2012, 12130525, 195,
13:19:07:7, 12393, 2385, 31635207, 391,
13:19:07:7, 12394, 4885, 86943771, 1094,
13:19:07:7, 12395, 4222, 46054920, 547,
13:19:07:7, 12396, 4697, 44720297, 586,
13:19:07:7, 12397, 626, 8899764, 117,
13:19:07:7, 12398, 528, 4787327, 39,
13:19:07:8, 12399, 720, 9475620, 117,
13:19:07:8, 12400, 337, 5578722, 78,
13:19:07:8, 12401, 4927, 82113622, 1367,
13:19:07:8, 12402, 4907, 175946196, 1914,
13:19:07:8, 12403, 4907, 211512864, 2188,
13:19:07:8, 12404, 4891, 112190571, 1367,
13:19:07:8, 12405, 1489, 17102219, 195,
13:19:07:8, 12406, 1763, 17449729, 234,
13:19:07:8, 12407, 426, 5906877, 78,
13:19:07:9, 12408, 186, 2694698, 39,
13:19:07:9, 12409, 933, 3589231, 39,
13:19:07:9, 12410, 1227, 19736534, 234,
13:19:07:9, 12411, 423, 5644847, 78,
13:19:07:9, 12412, 291, 3740339, 39,
13:19:07:9, 12413, 179, 2788408, 39,
13:19:07:9, 12414, 178, 2657897, 39,
13:19:07:9, 12415, 222, 2565641, 39,
13:19:07:9, 12416, 228, 3290286, 39,
13:19:07:9, 12417, 227, 3477059, 39,
13:19:08:0, 12418, 135, 2246891, 39,
13:19:08:0, 12419, 135, 2323735, 39,
13:19:08:0, 12420, 109, 1900754, 39,
13:19:08:0, 12421, 140, 2131540, 39,
13:19:08:0, 12422, 122, 2092135, 39,
13:19:08:0, 12423, 162, 2347813, 39,
13:19:08:0, 12424, 312, 3781374, 39,
13:19:08:0, 12425, 230, 3308861, 39,
13:19:08:0, 12426, 225, 3283130, 39,
13:19:08:0, 12427, 120, 2343187, 39,
13:19:08:0, 12428, 121, 2097439, 39,
13:19:08:1, 12429, 125, 2197543, 39,
13:19:08:1, 12430, 119, 2214722, 39,
13:19:08:1, 12431, 126, 2126567, 39,
13:19:08:1, 12432, 103, 1926031, 39,
13:19:08:1, 12433, 130, 1984743, 39,
13:19:08:1, 12434, 155, 2233016, 39,
13:19:08:1, 12435, 176, 2241766, 39,
13:19:08:1, 12436, 149, 2536126, 39,
13:19:08:1, 12437, 176, 2828468, 39,
13:19:08:2, 12438, 104, 1999968, 39,
13:19:08:2, 12439, 260, 3109321, 39,
13:19:08:2, 12440, 160, 2882545, 39,
13:19:08:2, 12441, 209, 3258657, 39,
13:19:08:2, 12442, 140, 2301239, 39,
13:19:08:2, 12443, 167, 2575001, 39,
13:19:08:2, 12444, 138, 2168626, 39,
13:19:08:2, 12445, 143, 2464100, 39,
13:19:08:2, 12446, 229, 2622676, 39,
13:19:08:2, 12447, 112, 1971446, 39,
13:19:08:2, 12448, 94, 1857816, 39,
13:19:08:3, 12449, 231, 2778797, 39,
13:19:08:3, 12450, 139, 2247561, 39,
13:19:08:3, 12451, 152, 2253813, 39,
13:19:08:3, 12452, 150, 2077488, 39,
13:19:08:3, 12453, 256, 4804639, 39,
13:19:08:3, 12454, 364, 4804455, 39,
13:19:08:3, 12455, 252, 4136827, 39,
13:19:08:3, 12456, 213, 3275889, 39,
13:19:08:3, 12457, 114, 1981341, 39,
13:19:08:3, 12458, 126, 1978265, 39,
13:19:08:4, 12459, 122, 2005708, 39,
13:19:08:4, 12460, 101, 1921261, 39,
13:19:08:4, 12461, 103, 1849657, 39,
13:19:08:4, 12462, 190, 2735281, 39,
13:19:08:4, 12463, 145, 2244939, 39,
13:19:08:4, 12464, 142, 2420299, 39,
13:19:08:4, 12465, 125, 2298300, 39,
13:19:08:4, 12466, 164, 2570243, 39,
13:19:08:4, 12467, 141, 2189341, 39,
13:19:08:5, 12468, 192, 2938848, 39,
13:19:08:5, 12469, 118, 2027929, 39,
13:19:08:5, 12470, 132, 1917394, 39,
13:19:08:5, 12471, 101, 1969877, 39,
13:19:08:5, 12472, 122, 1954742, 39,
13:19:08:5, 12473, 105, 2058986, 39,
13:19:08:5, 12474, 121, 1941150, 39,
13:19:08:5, 12475, 124, 1927604, 39,
13:19:08:5, 12476, 102, 1863087, 39,
13:19:08:5, 12477, 114, 1882634, 39,
13:19:08:6, 12478, 106, 1897556, 39,
13:19:08:6, 12479, 132, 2302186, 39,
13:19:08:6, 12480, 186, 2398711, 39,
13:19:08:6, 12481, 211, 2486334, 39,
13:19:08:6, 12482, 109, 2161578, 39,
13:19:08:6, 12483, 121, 2249411, 39,
13:19:08:6, 12484, 126, 1897705, 39,
13:19:08:6, 12485, 109, 1970380, 39,
13:19:08:6, 12486, 116, 2072891, 39,
13:19:08:6, 12487, 125, 2048777, 39,
13:19:08:6, 12488, 143, 2316219, 39,
13:19:08:7, 12489, 154, 2365736, 39,
13:19:08:7, 12490, 115, 2092665, 39,
13:19:08:7, 12491, 114, 1974608, 39,
13:19:08:7, 12492, 103, 2001468, 39,
13:19:08:7, 12493, 172, 2428830, 39,
13:19:08:7, 12494, 148, 2282609, 39,
13:19:08:7, 12495, 187, 2370878, 39,
13:19:08:7, 12496, 202, 3307151, 39,
13:19:08:7, 12497, 296, 5258927, 39,
13:19:08:7, 12498, 235, 3040822, 39,
13:19:08:8, 12499, 204, 3124540, 39,
13:19:08:8, 12500, 146, 2310299, 39,
13:19:08:8, 12501, 111, 2076274, 39,
13:19:08:8, 12502, 113, 2063111, 39,
13:19:08:8, 12503, 121, 1934115, 39,
13:19:08:8, 12504, 119, 1832116, 39,
13:19:08:8, 12505, 132, 2284312, 39,
13:19:08:8, 12506, 189, 2333629, 39,
13:19:08:8, 12507, 126, 2088055, 39,
13:19:08:9, 12508, 139, 2114182, 39,
13:19:08:9, 12509, 187, 2876717, 39,
13:19:08:9, 12510, 179, 2642625, 39,
13:19:08:9, 12511, 107, 2063458, 39,
13:19:08:9, 12512, 112, 1897846, 39,
13:19:08:9, 12513, 110, 2027971, 39,
13:19:08:9, 12514, 108, 1957219, 39,
13:19:08:9, 12515, 131, 2120587, 39,
13:19:08:9, 12516, 140, 2084971, 39,
13:19:08:9, 12517, 156, 2405431, 39,
13:19:09:0, 12518, 209, 2548280, 39,
13:19:09:0, 12519, 115, 1925793, 39,
13:19:09:0, 12520, 112, 1877660, 39,
13:19:09:0, 12521, 108, 1910673, 39,
13:19:09:0, 12522, 104, 1863281, 39,
13:19:09:0, 12523, 127, 1814594, 39,
13:19:09:0, 12524, 162, 2150321, 39,
13:19:09:0, 12525, 116, 1992778, 39,
13:19:09:0, 12526, 116, 1987190, 39,
13:19:09:0, 12527, 113, 2113120, 39,
13:19:09:0, 12528, 246, 3353279, 39,
13:19:09:1, 12529, 189, 2919226, 39,
13:19:09:1, 12530, 184, 3038619, 39,
13:19:09:1, 12531, 163, 2493126, 39,
13:19:09:1, 12532, 127, 2115580, 39,
13:19:09:1, 12533, 98, 1870045, 39,
13:19:09:1, 12534, 99, 1780431, 1,
13:19:09:1, 12535, 199, 2908297, 39,
13:19:09:1, 12536, 278, 3550371, 39,
13:19:09:1, 12537, 154, 2253817, 39,
13:19:09:1, 12538, 115, 1993853, 39,
13:19:09:2, 12539, 169, 2036538, 39,
13:19:09:2, 12540, 414, 6360945, 78,
13:19:09:2, 12541, 354, 5030071, 39,
13:19:09:2, 12542, 308, 3976696, 39,
13:19:09:2, 12543, 135, 2660612, 39,
13:19:09:2, 12544, 116, 2158940, 39,
13:19:09:2, 12545, 130, 2045380, 39,
13:19:09:2, 12546, 195, 2591617, 39,
13:19:09:2, 12547, 143, 2329986, 39,
13:19:09:3, 12548, 131, 2211195, 39,
13:19:09:3, 12549, 148, 2400950, 39,
13:19:09:3, 12550, 110, 1859297, 39,
13:19:09:3, 12551, 112, 1866263, 39,
13:19:09:3, 12552, 261, 2854452, 39,
13:19:09:3, 12553, 121, 2304353, 39,
13:19:09:3, 12554, 130, 2345205, 39,
13:19:09:3, 12555, 166, 2454601, 39,
13:19:09:3, 12556, 161, 2597678, 39,
13:19:09:3, 12557, 114, 1944685, 39,
13:19:09:4, 12558, 115, 1926313, 39,
13:19:09:4, 12559, 99, 1904055, 39,
13:19:09:4, 12560, 125, 1921077, 39,
13:19:09:4, 12561, 105, 1984433, 39,
13:19:09:4, 12562, 126, 2150495, 39,
13:19:09:4, 12563, 172, 2392032, 39,
13:19:09:4, 12564, 95, 1798452, 1,
13:19:09:4, 12565, 95, 1849054, 39,
13:19:09:4, 12566, 115, 1908487, 39,
13:19:09:4, 12567, 89, 1847491, 39,
13:19:09:4, 12568, 100, 1801446, 39,
13:19:09:5, 12569, 101, 1852694, 39,
13:19:09:5, 12570, 231, 3106906, 39,
13:19:09:5, 12571, 135, 2491750, 39,
13:19:09:5, 12572, 229, 3425973, 39,
13:19:09:5, 12573, 202, 3607350, 39,
13:19:09:5, 12574, 152, 2615258, 39,
13:19:09:5, 12575, 128, 2136151, 39,
13:19:09:5, 12576, 283, 3640994, 39,
13:19:09:5, 12577, 134, 2318186, 39,
13:19:09:5, 12578, 164, 2388132, 39,
13:19:09:6, 12579, 156, 2181364, 39,
13:19:09:6, 12580, 325, 3026498, 39,
13:19:09:6, 12581, 132, 2255029, 39,
13:19:09:6, 12582, 128, 2090795, 39,
13:19:09:6, 12583, 408, 5370158, 78,
13:19:09:6, 12584, 286, 4404535, 39,
13:19:09:6, 12585, 360, 4065543, 39,
13:19:09:6, 12586, 208, 3076543, 39,
13:19:09:6, 12587, 123, 2241292, 39,
13:19:09:7, 12588, 121, 1908666, 39,
13:19:09:7, 12589, 128, 2186000, 39,
13:19:09:7, 12590, 140, 2156496, 39,
13:19:09:7, 12591, 112, 1961256, 39,
13:19:09:7, 12592, 116, 1929202, 39,
13:19:09:7, 12593, 154, 2199165, 39,
13:19:09:7, 12594, 198, 2831855, 39,
13:19:09:7, 12595, 206, 2453098, 39,
13:19:09:7, 12596, 127, 2150478, 39,
13:19:09:7, 12597, 101, 1887890, 39,
13:19:09:8, 12598, 224, 2508859, 39,
13:19:09:8, 12599, 224, 3350198, 39,
13:19:09:8, 12600, 201, 2821828, 39,
13:19:09:8, 12601, 157, 2692624, 39,
13:19:09:8, 12602, 128, 1980681, 39,
13:19:09:8, 12603, 112, 1817205, 39,
13:19:09:8, 12604, 97, 1914949, 39,
13:19:09:8, 12605, 104, 1806078, 1,
13:19:09:8, 12606, 113, 1926690, 39,
13:19:09:8, 12607, 114, 1951005, 39,
13:19:09:8, 12608, 93, 1838239, 39,
13:19:09:9, 12609, 108, 1848255, 39,
13:19:09:9, 12610, 105, 1818991, 39,
13:19:09:9, 12611, 120, 1935914, 39,
13:19:09:9, 12612, 104, 1928564, 39,
13:19:09:9, 12613, 117, 2006855, 39,
13:19:09:9, 12614, 228, 3291638, 39,
13:19:09:9, 12615, 244, 3066862, 39,
13:19:09:9, 12616, 159, 2423824, 39,
13:19:09:9, 12617, 153, 2466509, 39,
13:19:09:9, 12618, 156, 2401349, 39,
13:19:10:0, 12619, 108, 2154511, 39,
13:19:10:0, 12620, 103, 1824345, 39,
13:19:10:0, 12621, 105, 1842522, 39,
13:19:10:0, 12622, 110, 1817107, 39,
13:19:10:0, 12623, 212, 3005206, 39,
13:19:10:0, 12624, 205, 2615196, 39,
13:19:10:0, 12625, 115, 2020012, 39,
13:19:10:0, 12626, 129, 1999194, 39,
13:19:10:0, 12627, 93, 1983787, 39,
13:19:10:1, 12628, 535, 8483513, 78,
13:19:10:1, 12629, 303, 4133671, 39,
13:19:10:1, 12630, 601, 5725781, 78,
13:19:10:1, 12631, 500, 4675955, 39,
13:19:10:1, 12632, 156, 2461486, 39,
13:19:10:1, 12633, 188, 2615799, 39,
13:19:10:1, 12634, 106, 1806331, 39,
13:19:10:1, 12635, 102, 1642408, 1,
13:19:10:1, 12636, 120, 1784210, 1,
13:19:10:1, 12637, 107, 1850567, 39,
13:19:10:2, 12638, 136, 2022447, 39,
13:19:10:2, 12639, 115, 1886171, 39,
13:19:10:2, 12640, 106, 1810411, 39,
13:19:10:2, 12641, 142, 2021685, 39,
13:19:10:2, 12642, 129, 1943129, 39,
13:19:10:2, 12643, 95, 1818681, 39,
13:19:10:2, 12644, 129, 2203076, 39,
13:19:10:2, 12645, 119, 2012491, 39,
13:19:10:2, 12646, 97, 1928525, 39,
13:19:10:2, 12647, 150, 2221430, 39,
13:19:10:3, 12648, 118, 1956732, 39,
13:19:10:3, 12649, 109, 1783983, 1,
13:19:10:3, 12650, 123, 1849303, 39,
13:19:10:3, 12651, 118, 2006373, 39,
13:19:10:3, 12652, 112, 1891712, 39,
13:19:10:3, 12653, 153, 2467180, 39,
13:19:10:3, 12654, 106, 1885874, 39,
13:19:10:3, 12655, 137, 1842520, 39,
13:19:10:3, 12656, 192, 2717188, 39,
13:19:10:3, 12657, 164, 2505227, 39,
13:19:10:4, 12658, 361, 5049617, 39,
13:19:10:4, 12659, 557, 6303072, 78,
13:19:10:4, 12660, 198, 3664561, 39,
13:19:10:4, 12661, 182, 2569685, 39,
13:19:10:4, 12662, 219, 2990643, 39,
13:19:10:4, 12663, 271, 3569553, 39,
13:19:10:4, 12664, 203, 2642621, 39,
13:19:10:4, 12665, 122, 2193030, 39,
13:19:10:4, 12666, 167, 2962198, 39,
13:19:10:4, 12667, 208, 2983349, 39,
13:19:10:5, 12668, 156, 2347951, 39,
13:19:10:5, 12669, 132, 2174133, 39,
13:19:10:5, 12670, 126, 2255320, 39,
13:19:10:5, 12671, 137, 2202009, 39,
13:19:10:5, 12672, 376, 4392650, 39,
13:19:10:5, 12673, 217, 3437016, 39,
13:19:10:5, 12674, 193, 3071136, 39,
13:19:10:5, 12675, 141, 2454403, 39,
13:19:10:5, 12676, 173, 2629218, 39,
13:19:10:5, 12677, 145, 2422845, 39,
13:19:10:6, 12678, 146, 1991008, 39,
13:19:10:6, 12679, 118, 2028345, 39,
13:19:10:6, 12680, 248, 3612586, 39,
13:19:10:6, 12681, 187, 2749535, 39,
13:19:10:6, 12682, 129, 2079444, 39,
13:19:10:6, 12683, 114, 1892842, 39,
13:19:10:6, 12684, 209, 2965221, 39,
13:19:10:6, 12685, 155, 2744900, 39,
13:19:10:6, 12686, 117, 2050330, 39,
13:19:10:6, 12687, 120, 1933383, 39,
13:19:10:7, 12688, 113, 1995545, 39,
13:19:10:7, 12689, 117, 2127546, 39,
13:19:10:7, 12690, 107, 1992550, 39,
13:19:10:7, 12691, 146, 2127141, 39,
13:19:10:7, 12692, 128, 2003209, 39,
13:19:10:7, 12693, 115, 2032188, 39,
13:19:10:7, 12694, 103, 2019473, 39,
13:19:10:7, 12695, 109, 1951602, 39,
13:19:10:7, 12696, 101, 1872760, 39,
13:19:10:7, 12697, 115, 2078555, 39,
13:19:10:7, 12698, 122, 1823817, 39,
13:19:10:8, 12699, 117, 1971732, 39,
13:19:10:8, 12700, 193, 2893098, 39,
13:19:10:8, 12701, 204, 3477986, 39,
13:19:10:8, 12702, 285, 4536514, 39,
13:19:10:8, 12703, 173, 3292357, 39,
13:19:10:8, 12704, 145, 2494174, 39,
13:19:10:8, 12705, 193, 2788136, 39,
13:19:10:8, 12706, 192, 3091393, 39,
13:19:10:8, 12707, 154, 2445968, 39,
13:19:10:8, 12708, 126, 2054637, 39,
13:19:10:9, 12709, 98, 1980265, 39,
13:19:10:9, 12710, 135, 2234875, 39,
13:19:10:9, 12711, 195, 2914750, 39,
13:19:10:9, 12712, 167, 3262583, 39,
13:19:10:9, 12713, 186, 2676034, 39,
13:19:10:9, 12714, 193, 2678428, 39,
13:19:10:9, 12715, 378, 5345477, 78,
13:19:10:9, 12716, 219, 4070552, 39,
13:19:10:9, 12717, 388, 5498482, 78,
13:19:11:0, 12718, 283, 3515724, 39,
13:19:11:0, 12719, 118, 2086477, 39,
13:19:11:0, 12720, 148, 2002361, 39,
13:19:11:0, 12721, 124, 2313403, 39,
13:19:11:0, 12722, 104, 1972503, 39,
13:19:11:0, 12723, 109, 1869830, 39,
13:19:11:0, 12724, 119, 1988680, 39,
13:19:11:0, 12725, 116, 1821330, 39,
13:19:11:0, 12726, 109, 2008706, 39,
13:19:11:0, 12727, 104, 1995978, 39,
13:19:11:1, 12728, 120, 2035902, 39,
13:19:11:1, 12729, 122, 2251264, 39,
13:19:11:1, 12730, 132, 2378072, 39,
13:19:11:1, 12731, 112, 2016316, 39,
13:19:11:1, 12732, 116, 2049863, 39,
13:19:11:1, 12733, 121, 1986834, 39,
13:19:11:1, 12734, 111, 1942133, 39,
13:19:11:1, 12735, 118, 2051565, 39,
13:19:11:1, 12736, 143, 2240187, 39,
13:19:11:1, 12737, 119, 2205095, 39,
13:19:11:1, 12738, 185, 2561611, 39,
13:19:11:2, 12739, 117, 1975695, 39,
13:19:11:2, 12740, 122, 2005189, 39,
13:19:11:2, 12741, 146, 2563456, 39,
13:19:11:2, 12742, 321, 3063009, 39,
13:19:11:2, 12743, 223, 3530464, 39,
13:19:11:2, 12744, 161, 2850122, 39,
13:19:11:2, 12745, 236, 2825211, 39,
13:19:11:2, 12746, 329, 4366141, 39,
13:19:11:2, 12747, 174, 2768831, 39,
13:19:11:3, 12748, 189, 2894107, 39,
13:19:11:3, 12749, 148, 2111810, 39,
13:19:11:3, 12750, 181, 2513813, 39,
13:19:11:3, 12751, 259, 3739206, 39,
13:19:11:3, 12752, 235, 3216777, 39,
13:19:11:3, 12753, 161, 2932381, 39,
13:19:11:3, 12754, 183, 2628530, 39,
13:19:11:3, 12755, 159, 2461481, 39,
13:19:11:3, 12756, 270, 3142771, 39,
13:19:11:3, 12757, 186, 2957734, 39,
13:19:11:4, 12758, 215, 3110751, 39,
13:19:11:4, 12759, 172, 2537538, 39,
13:19:11:4, 12760, 148, 2311141, 39,
13:19:11:4, 12761, 121, 2060455, 39,
13:19:11:4, 12762, 137, 2408238, 39,
13:19:11:4, 12763, 119, 2163557, 39,
13:19:11:4, 12764, 139, 2049712, 39,
13:19:11:4, 12765, 127, 1933181, 39,
13:19:11:4, 12766, 143, 2182280, 39,
13:19:11:4, 12767, 145, 2384731, 39,
13:19:11:4, 12768, 148, 2475231, 39,
13:19:11:5, 12769, 110, 2049898, 39,
13:19:11:5, 12770, 129, 2358489, 39,
13:19:11:5, 12771, 177, 2741234, 39,
13:19:11:5, 12772, 141, 2527695, 39,
13:19:11:5, 12773, 132, 2165425, 39,
13:19:11:5, 12774, 129, 2115930, 39,
13:19:11:5, 12775, 121, 2112230, 39,
13:19:11:5, 12776, 113, 2100853, 39,
13:19:11:5, 12777, 117, 1951663, 39,
13:19:11:5, 12778, 132, 2144322, 39,
13:19:11:6, 12779, 131, 2117200, 39,
13:19:11:6, 12780, 109, 1938869, 39,
13:19:11:6, 12781, 118, 1960410, 39,
13:19:11:6, 12782, 112, 2001541, 39,
13:19:11:6, 12783, 108, 2003567, 39,
13:19:11:6, 12784, 197, 2680572, 39,
