21/06/11/ 13:11:40
Gain= 10dB   HPF=30kHz
Mode=10msecモード
　　
Time,Number,Amplitude(mV),Energy,RMS(mV)
13:11:46:7, 596, 142, 2135953, 39,
13:11:46:7, 597, 126, 2429668, 39,
13:11:46:7, 598, 112, 1912455, 39,
13:11:46:7, 599, 106, 1903327, 39,
13:11:46:7, 600, 88, 1735763, 1,
13:11:46:7, 601, 112, 1934101, 39,
13:11:46:7, 602, 106, 1836191, 39,
13:11:46:7, 603, 135, 1989722, 39,
13:11:46:7, 604, 134, 2085167, 39,
13:11:46:7, 605, 101, 1924185, 39,
13:11:46:7, 606, 95, 1800401, 1,
13:11:46:8, 607, 148, 1996116, 39,
13:11:46:8, 608, 113, 1884206, 39,
13:11:46:8, 609, 149, 2049352, 39,
13:11:46:8, 610, 103, 1819450, 1,
13:11:46:8, 611, 92, 1778067, 1,
13:11:46:8, 612, 115, 1967174, 39,
13:11:46:8, 613, 120, 1990907, 39,
13:11:46:8, 614, 112, 1934333, 39,
13:11:46:8, 615, 155, 2324406, 39,
13:11:46:8, 616, 108, 1975562, 39,
13:11:46:9, 617, 110, 1880364, 39,
13:11:46:9, 618, 134, 1919298, 39,
13:11:46:9, 619, 104, 1859099, 39,
13:11:46:9, 620, 104, 1843324, 39,
13:11:46:9, 621, 114, 1746358, 1,
13:11:46:9, 622, 90, 1754207, 1,
13:11:46:9, 623, 126, 2198753, 39,
13:11:46:9, 624, 109, 1866664, 39,
13:11:46:9, 625, 112, 1850126, 39,
13:11:47:0, 626, 130, 1972491, 39,
13:11:47:0, 627, 101, 1845281, 39,
13:11:47:0, 628, 118, 1833087, 39,
13:11:47:0, 629, 115, 1978541, 39,
13:11:47:0, 630, 114, 1797781, 1,
13:11:47:0, 631, 107, 1800431, 1,
13:11:47:0, 632, 112, 1829474, 39,
13:11:47:0, 633, 99, 1830152, 39,
13:11:47:0, 634, 112, 1967700, 39,
13:11:47:0, 635, 143, 2110353, 39,
13:11:47:0, 636, 135, 2155508, 39,
13:11:47:1, 637, 100, 1878366, 39,
13:11:47:1, 638, 117, 2025339, 39,
13:11:47:1, 639, 157, 2138742, 39,
13:11:47:1, 640, 153, 2141655, 39,
13:11:47:1, 641, 201, 2416250, 39,
13:11:47:1, 642, 117, 1938568, 39,
13:11:47:1, 643, 128, 2073261, 39,
13:11:47:1, 644, 137, 2098651, 39,
13:11:47:1, 645, 103, 2000205, 39,
13:11:47:1, 646, 126, 2123329, 39,
13:11:47:2, 647, 130, 2309748, 39,
13:11:47:2, 648, 127, 2000453, 39,
13:11:47:2, 649, 112, 1891426, 39,
13:11:47:2, 650, 114, 1858123, 39,
13:11:47:2, 651, 107, 1865705, 39,
13:11:47:2, 652, 108, 2012620, 39,
13:11:47:2, 653, 126, 2161741, 39,
13:11:47:2, 654, 274, 3213767, 39,
13:11:47:2, 655, 102, 1853855, 39,
13:11:47:2, 656, 97, 1887756, 39,
13:11:47:3, 657, 128, 1996694, 39,
13:11:47:3, 658, 103, 1809737, 39,
13:11:47:3, 659, 117, 1813759, 39,
13:11:47:3, 660, 94, 1784786, 1,
13:11:47:3, 661, 264, 3029718, 39,
13:11:47:3, 662, 121, 1898168, 39,
13:11:47:3, 663, 180, 2141654, 39,
13:11:47:3, 664, 187, 2192318, 39,
13:11:47:3, 665, 246, 2628681, 39,
13:11:47:4, 666, 131, 2138174, 39,
13:11:47:4, 667, 105, 1861819, 39,
13:11:47:4, 668, 129, 1982810, 39,
13:11:47:4, 669, 132, 2153038, 39,
13:11:47:4, 670, 168, 2571437, 39,
13:11:47:4, 671, 175, 2397500, 39,
13:11:47:4, 672, 172, 2646783, 39,
13:11:47:4, 673, 112, 2050942, 39,
13:11:47:4, 674, 114, 1991177, 39,
13:11:47:4, 675, 111, 1786244, 1,
13:11:47:4, 676, 123, 2253797, 39,
13:11:47:5, 677, 139, 1984574, 39,
13:11:47:5, 678, 107, 1985107, 39,
13:11:47:5, 679, 181, 2282257, 39,
13:11:47:5, 680, 109, 1979275, 39,
13:11:47:5, 681, 104, 1773363, 1,
13:11:47:5, 682, 101, 1781934, 1,
13:11:47:5, 683, 103, 1815993, 39,
13:11:47:5, 684, 137, 2072195, 39,
13:11:47:5, 685, 99, 1853514, 39,
13:11:47:5, 686, 99, 1757941, 1,
13:11:47:6, 687, 123, 2084150, 39,
13:11:47:6, 688, 119, 1976269, 39,
13:11:47:6, 689, 123, 2027181, 39,
13:11:47:6, 690, 99, 1902388, 39,
13:11:47:6, 691, 131, 2106567, 39,
13:11:47:6, 692, 110, 1940925, 39,
13:11:47:6, 693, 137, 1965671, 39,
13:11:47:6, 694, 129, 2027328, 39,
13:11:47:6, 695, 136, 1866587, 39,
13:11:47:6, 696, 125, 1900834, 39,
13:11:47:7, 697, 108, 1874951, 39,
13:11:47:7, 698, 115, 1938569, 39,
13:11:47:7, 699, 142, 2201343, 39,
13:11:47:7, 700, 99, 1912850, 39,
13:11:47:7, 701, 110, 1776886, 1,
13:11:47:7, 702, 110, 1908315, 39,
13:11:47:7, 703, 131, 1929442, 39,
13:11:47:7, 704, 98, 1877144, 39,
13:11:47:7, 705, 155, 2145351, 39,
13:11:47:7, 706, 109, 1798974, 1,
13:11:47:8, 707, 156, 2579854, 39,
13:11:47:8, 708, 132, 2220510, 39,
13:11:47:8, 709, 96, 1729555, 1,
13:11:47:8, 710, 101, 1932813, 39,
13:11:47:8, 711, 95, 1852644, 39,
13:11:47:8, 712, 174, 2208008, 39,
13:11:47:8, 713, 217, 3316576, 39,
13:11:47:8, 714, 164, 2214943, 39,
13:11:47:8, 715, 117, 1854749, 39,
13:11:47:8, 716, 126, 2108684, 39,
13:11:47:9, 717, 103, 1897095, 39,
13:11:47:9, 718, 106, 1908759, 39,
13:11:47:9, 719, 138, 1945354, 39,
13:11:47:9, 720, 184, 2458297, 39,
13:11:47:9, 721, 150, 2576571, 39,
13:11:47:9, 722, 167, 3000213, 39,
13:11:47:9, 723, 125, 2216858, 39,
13:11:47:9, 724, 119, 1911653, 39,
13:11:47:9, 725, 97, 1885144, 39,
13:11:47:9, 726, 98, 1913612, 39,
13:11:48:0, 727, 109, 1891619, 39,
13:11:48:0, 728, 106, 2000552, 39,
13:11:48:0, 729, 95, 1892514, 39,
13:11:48:0, 730, 101, 1995006, 39,
13:11:48:0, 731, 112, 1807178, 39,
13:11:48:0, 732, 101, 1791196, 1,
13:11:48:0, 733, 107, 1870817, 39,
13:11:48:0, 734, 121, 1818197, 39,
13:11:48:0, 735, 117, 1986186, 39,
13:11:48:1, 736, 99, 1877023, 39,
13:11:48:1, 737, 143, 2262292, 39,
13:11:48:1, 738, 119, 1935159, 39,
13:11:48:1, 739, 102, 1856313, 39,
13:11:48:1, 740, 96, 1882396, 39,
13:11:48:1, 741, 129, 1935059, 39,
13:11:48:1, 742, 113, 2028611, 39,
13:11:48:1, 743, 117, 2037472, 39,
13:11:48:1, 744, 206, 2704605, 39,
13:11:48:1, 745, 114, 2024153, 39,
13:11:48:1, 746, 153, 2118143, 39,
13:11:48:2, 747, 168, 2667360, 39,
13:11:48:2, 748, 145, 2168567, 39,
13:11:48:2, 749, 123, 2042532, 39,
13:11:48:2, 750, 106, 1868949, 39,
13:11:48:2, 751, 118, 2104334, 39,
13:11:48:2, 752, 118, 2084313, 39,
13:11:48:2, 753, 123, 2120237, 39,
13:11:48:2, 754, 126, 2119392, 39,
13:11:48:2, 755, 134, 2138710, 39,
13:11:48:2, 756, 110, 1908102, 39,
13:11:48:3, 757, 124, 1906461, 39,
13:11:48:3, 758, 106, 1862101, 39,
13:11:48:3, 759, 110, 1963345, 39,
13:11:48:3, 760, 109, 1779368, 1,
13:11:48:3, 761, 92, 1766797, 1,
13:11:48:3, 762, 143, 2321384, 39,
13:11:48:3, 763, 133, 1998679, 39,
13:11:48:3, 764, 100, 1895302, 39,
13:11:48:3, 765, 105, 1908354, 39,
13:11:48:3, 766, 154, 2185857, 39,
13:11:48:4, 767, 111, 1894485, 39,
13:11:48:4, 768, 106, 1935221, 39,
13:11:48:4, 769, 110, 1950343, 39,
13:11:48:4, 770, 110, 1847748, 39,
13:11:48:4, 771, 117, 2011424, 39,
13:11:48:4, 772, 112, 1926530, 39,
13:11:48:4, 773, 127, 2231178, 39,
13:11:48:4, 774, 120, 1940961, 39,
13:11:48:4, 775, 325, 3010121, 39,
13:11:48:5, 776, 103, 1909848, 39,
13:11:48:5, 777, 98, 1730004, 1,
13:11:48:5, 778, 92, 1780037, 1,
13:11:48:5, 779, 114, 1832931, 39,
13:11:48:5, 780, 98, 1803109, 39,
13:11:48:5, 781, 101, 1770328, 1,
13:11:48:5, 782, 104, 1979681, 39,
13:11:48:5, 783, 134, 2380443, 39,
13:11:48:5, 784, 131, 1874955, 39,
13:11:48:5, 785, 103, 1861084, 39,
13:11:48:5, 786, 165, 2124669, 39,
13:11:48:6, 787, 128, 2327196, 39,
13:11:48:6, 788, 117, 2141322, 39,
13:11:48:6, 789, 103, 1946692, 39,
13:11:48:6, 790, 104, 1853538, 39,
13:11:48:6, 791, 131, 2204231, 39,
13:11:48:6, 792, 118, 2006301, 39,
13:11:48:6, 793, 182, 2689018, 39,
13:11:48:6, 794, 125, 2027659, 39,
13:11:48:6, 795, 100, 1972388, 39,
13:11:48:6, 796, 120, 1828126, 39,
13:11:48:7, 797, 112, 1792170, 39,
13:11:48:7, 798, 90, 1712509, 1,
13:11:48:7, 799, 124, 1803086, 39,
13:11:48:7, 800, 86, 1670586, 1,
13:11:48:7, 801, 111, 1862882, 39,
13:11:48:7, 802, 153, 2222794, 39,
13:11:48:7, 803, 118, 2060101, 39,
13:11:48:7, 804, 115, 1950463, 39,
13:11:48:7, 805, 116, 1976272, 39,
13:11:48:7, 806, 113, 1883816, 39,
13:11:48:8, 807, 112, 1953740, 39,
13:11:48:8, 808, 117, 1849868, 39,
13:11:48:8, 809, 115, 1910632, 39,
13:11:48:8, 810, 113, 1837712, 39,
13:11:48:8, 811, 101, 1945928, 39,
13:11:48:8, 812, 135, 1940567, 39,
13:11:48:8, 813, 151, 1912582, 39,
13:11:48:8, 814, 152, 2199067, 39,
13:11:48:8, 815, 95, 1739994, 1,
13:11:48:9, 816, 129, 1743259, 1,
13:11:48:9, 817, 128, 1786059, 1,
13:11:48:9, 818, 102, 1763558, 1,
13:11:48:9, 819, 159, 2217105, 39,
13:11:48:9, 820, 136, 2241749, 39,
13:11:48:9, 821, 168, 2408603, 39,
13:11:48:9, 822, 208, 3005850, 39,
13:11:48:9, 823, 172, 2167759, 39,
13:11:48:9, 824, 111, 1847334, 39,
13:11:48:9, 825, 134, 1884638, 39,
13:11:48:9, 826, 141, 2081790, 39,
13:11:49:0, 827, 121, 2123550, 39,
13:11:49:0, 828, 96, 1794478, 1,
13:11:49:0, 829, 154, 2180963, 39,
13:11:49:0, 830, 111, 1978185, 39,
13:11:49:0, 831, 106, 1864766, 39,
13:11:49:0, 832, 156, 2370517, 39,
13:11:49:0, 833, 121, 2159502, 39,
13:11:49:0, 834, 137, 2294475, 39,
13:11:49:0, 835, 96, 1849105, 39,
13:11:49:0, 836, 107, 1832722, 39,
13:11:49:1, 837, 117, 1830845, 39,
13:11:49:1, 838, 117, 1768095, 1,
13:11:49:1, 839, 130, 2069539, 39,
13:11:49:1, 840, 133, 2091372, 39,
13:11:49:1, 841, 137, 2027344, 39,
13:11:49:1, 842, 128, 1957977, 39,
13:11:49:1, 843, 101, 1780284, 1,
13:11:49:1, 844, 144, 2161974, 39,
13:11:49:1, 845, 99, 1891298, 39,
13:11:49:2, 846, 106, 1880191, 39,
13:11:49:2, 847, 135, 2119817, 39,
13:11:49:2, 848, 159, 2433801, 39,
13:11:49:2, 849, 114, 2043731, 39,
13:11:49:2, 850, 118, 1874803, 39,
13:11:49:2, 851, 104, 2044006, 39,
13:11:49:2, 852, 105, 1868722, 39,
13:11:49:2, 853, 131, 1956247, 39,
13:11:49:2, 854, 125, 2015444, 39,
13:11:49:2, 855, 99, 1972022, 39,
13:11:49:3, 856, 89, 1746422, 1,
13:11:49:3, 857, 104, 1847480, 39,
13:11:49:3, 858, 107, 1769503, 1,
13:11:49:3, 859, 104, 1832042, 39,
13:11:49:3, 860, 104, 1815537, 1,
13:11:49:3, 861, 116, 1938546, 39,
13:11:49:3, 862, 103, 1854057, 39,
13:11:49:3, 863, 99, 1906658, 39,
13:11:49:3, 864, 109, 2076945, 39,
13:11:49:3, 865, 105, 1885372, 39,
13:11:49:4, 866, 162, 2407298, 39,
13:11:49:4, 867, 180, 2447977, 39,
13:11:49:4, 868, 220, 2601924, 39,
13:11:49:4, 869, 105, 2010170, 39,
13:11:49:4, 870, 137, 2188139, 39,
13:11:49:4, 871, 106, 1958128, 39,
13:11:49:4, 872, 119, 1912845, 39,
13:11:49:4, 873, 96, 1867760, 39,
13:11:49:4, 874, 97, 1921873, 39,
13:11:49:4, 875, 98, 1835930, 39,
13:11:49:4, 876, 112, 1858911, 39,
13:11:49:5, 877, 115, 1866363, 39,
13:11:49:5, 878, 111, 1793392, 39,
13:11:49:5, 879, 102, 1849630, 39,
13:11:49:5, 880, 227, 2419939, 39,
13:11:49:5, 881, 202, 2741834, 39,
13:11:49:5, 882, 89, 1849846, 39,
13:11:49:5, 883, 91, 1834954, 39,
13:11:49:5, 884, 123, 1912478, 39,
13:11:49:5, 885, 110, 1888882, 39,
13:11:49:5, 886, 288, 2970696, 39,
13:11:49:6, 887, 110, 2025086, 39,
13:11:49:6, 888, 120, 2089400, 39,
13:11:49:6, 889, 101, 1890656, 39,
13:11:49:6, 890, 182, 2310946, 39,
13:11:49:6, 891, 134, 2076485, 39,
13:11:49:6, 892, 129, 2208955, 39,
13:11:49:6, 893, 105, 1972662, 39,
13:11:49:6, 894, 128, 2409097, 39,
13:11:49:6, 895, 129, 2104130, 39,
13:11:49:7, 896, 186, 2005433, 39,
13:11:49:7, 897, 168, 2392697, 39,
13:11:49:7, 898, 114, 1964427, 39,
13:11:49:7, 899, 101, 1863525, 39,
13:11:49:7, 900, 136, 2097738, 39,
13:11:49:7, 901, 114, 2112199, 39,
13:11:49:7, 902, 121, 2171970, 39,
13:11:49:7, 903, 112, 2113609, 39,
13:11:49:7, 904, 119, 2036401, 39,
13:11:49:7, 905, 104, 1904069, 39,
13:11:49:8, 906, 109, 1845746, 39,
13:11:49:8, 907, 154, 2207823, 39,
13:11:49:8, 908, 106, 1994144, 39,
13:11:49:8, 909, 105, 2082166, 39,
13:11:49:8, 910, 106, 1949194, 39,
13:11:49:8, 911, 108, 1828847, 39,
13:11:49:8, 912, 132, 1890588, 39,
13:11:49:8, 913, 168, 2210668, 39,
13:11:49:8, 914, 194, 2473295, 39,
13:11:49:8, 915, 167, 2305450, 39,
13:11:49:8, 916, 107, 1784830, 1,
13:11:49:9, 917, 110, 1826249, 39,
13:11:49:9, 918, 114, 1794484, 1,
13:11:49:9, 919, 117, 1984461, 39,
13:11:49:9, 920, 163, 2236034, 39,
13:11:49:9, 921, 97, 1926452, 39,
13:11:49:9, 922, 110, 1816890, 1,
13:11:49:9, 923, 101, 1831211, 39,
13:11:49:9, 924, 178, 2379245, 39,
13:11:49:9, 925, 129, 2099818, 39,
13:11:49:9, 926, 101, 1926249, 39,
13:11:50:0, 927, 118, 1891919, 39,
13:11:50:0, 928, 108, 1927389, 39,
13:11:50:0, 929, 120, 2047835, 39,
13:11:50:0, 930, 176, 2678244, 39,
13:11:50:0, 931, 103, 1871709, 39,
13:11:50:0, 932, 96, 1861921, 39,
13:11:50:0, 933, 104, 1781463, 1,
13:11:50:0, 934, 99, 1850702, 39,
13:11:50:0, 935, 110, 1983285, 39,
13:11:50:1, 936, 181, 2416256, 39,
13:11:50:1, 937, 117, 2075469, 39,
13:11:50:1, 938, 101, 1909496, 39,
13:11:50:1, 939, 128, 2217209, 39,
13:11:50:1, 940, 157, 2140464, 39,
13:11:50:1, 941, 122, 2003434, 39,
13:11:50:1, 942, 137, 2040519, 39,
13:11:50:1, 943, 154, 2157230, 39,
13:11:50:1, 944, 242, 3113750, 39,
13:11:50:1, 945, 143, 2297828, 39,
13:11:50:2, 946, 139, 1898321, 39,
13:11:50:2, 947, 97, 1833013, 39,
13:11:50:2, 948, 104, 1889694, 39,
13:11:50:2, 949, 195, 2506475, 39,
13:11:50:2, 950, 120, 1937642, 39,
13:11:50:2, 951, 109, 1938517, 39,
13:11:50:2, 952, 125, 2047506, 39,
13:11:50:2, 953, 102, 1835038, 39,
13:11:50:2, 954, 99, 1816327, 1,
13:11:50:2, 955, 112, 1850815, 39,
13:11:50:2, 956, 106, 1803730, 39,
13:11:50:3, 957, 116, 2150251, 39,
13:11:50:3, 958, 126, 2200688, 39,
13:11:50:3, 959, 109, 1928184, 39,
13:11:50:3, 960, 110, 1713865, 1,
13:11:50:3, 961, 109, 1861178, 39,
13:11:50:3, 962, 92, 1872421, 39,
13:11:50:3, 963, 130, 1962352, 39,
13:11:50:3, 964, 129, 1896958, 39,
13:11:50:3, 965, 106, 1841723, 39,
13:11:50:3, 966, 129, 1925669, 39,
13:11:50:4, 967, 100, 1810453, 1,
13:11:50:4, 968, 107, 1827332, 39,
13:11:50:4, 969, 108, 2118695, 39,
13:11:50:4, 970, 153, 2336776, 39,
13:11:50:4, 971, 141, 2191636, 39,
13:11:50:4, 972, 115, 1951470, 39,
13:11:50:4, 973, 137, 1934538, 39,
13:11:50:4, 974, 124, 1931705, 39,
13:11:50:4, 975, 103, 1794713, 1,
13:11:50:5, 976, 120, 2052642, 39,
13:11:50:5, 977, 92, 1877984, 39,
13:11:50:5, 978, 112, 2083239, 39,
13:11:50:5, 979, 258, 2308658, 39,
13:11:50:5, 980, 136, 2320651, 39,
13:11:50:5, 981, 103, 1901821, 39,
13:11:50:5, 982, 132, 2153280, 39,
13:11:50:5, 983, 133, 1895371, 39,
13:11:50:5, 984, 125, 2128737, 39,
13:11:50:5, 985, 95, 1845108, 39,
13:11:50:5, 986, 121, 1809118, 39,
13:11:50:6, 987, 174, 2305155, 39,
13:11:50:6, 988, 106, 1924489, 39,
13:11:50:6, 989, 128, 2347379, 39,
13:11:50:6, 990, 110, 2035305, 39,
13:11:50:6, 991, 125, 2202257, 39,
13:11:50:6, 992, 109, 1866479, 39,
13:11:50:6, 993, 95, 1811710, 1,
13:11:50:6, 994, 103, 1974016, 39,
13:11:50:6, 995, 95, 1753511, 1,
13:11:50:7, 996, 108, 1854234, 39,
13:11:50:7, 997, 112, 1844162, 39,
13:11:50:7, 998, 96, 1825982, 39,
13:11:50:7, 999, 107, 1945866, 39,
13:11:50:7, 1000, 103, 1897111, 39,
13:11:50:7, 1001, 146, 2031812, 39,
13:11:50:7, 1002, 94, 1890201, 39,
13:11:50:7, 1003, 154, 2092133, 39,
13:11:50:7, 1004, 110, 1814790, 1,
13:11:50:7, 1005, 99, 1909409, 39,
13:11:50:7, 1006, 147, 2060945, 39,
13:11:50:8, 1007, 111, 1910004, 39,
13:11:50:8, 1008, 150, 1930739, 39,
13:11:50:8, 1009, 124, 1900021, 39,
13:11:50:8, 1010, 109, 1951471, 39,
13:11:50:8, 1011, 134, 1940872, 39,
13:11:50:8, 1012, 139, 2108223, 39,
13:11:50:8, 1013, 125, 2054880, 39,
13:11:50:8, 1014, 135, 2208090, 39,
13:11:50:8, 1015, 99, 1841402, 39,
13:11:50:8, 1016, 142, 2273809, 39,
13:11:50:9, 1017, 167, 2509651, 39,
13:11:50:9, 1018, 140, 2472536, 39,
13:11:50:9, 1019, 150, 2448111, 39,
13:11:50:9, 1020, 97, 1861780, 39,
13:11:50:9, 1021, 97, 1841879, 39,
13:11:50:9, 1022, 110, 2034886, 39,
13:11:50:9, 1023, 96, 1794140, 1,
13:11:50:9, 1024, 104, 1819714, 39,
13:11:50:9, 1025, 115, 2022749, 39,
13:11:51:0, 1026, 117, 1906505, 39,
13:11:51:0, 1027, 110, 1908314, 39,
13:11:51:0, 1028, 128, 2320110, 39,
13:11:51:0, 1029, 149, 2220678, 39,
13:11:51:0, 1030, 139, 2250824, 39,
13:11:51:0, 1031, 143, 1941745, 39,
13:11:51:0, 1032, 102, 1865904, 39,
13:11:51:0, 1033, 101, 1867870, 39,
13:11:51:0, 1034, 120, 1866011, 39,
13:11:51:0, 1035, 176, 2371115, 39,
13:11:51:0, 1036, 139, 1874917, 39,
13:11:51:1, 1037, 107, 1998812, 39,
13:11:51:1, 1038, 136, 1978448, 39,
13:11:51:1, 1039, 223, 2786806, 39,
13:11:51:1, 1040, 103, 1826652, 39,
13:11:51:1, 1041, 131, 1997514, 39,
13:11:51:1, 1042, 137, 2301892, 39,
13:11:51:1, 1043, 121, 1908619, 39,
13:11:51:1, 1044, 162, 2327335, 39,
13:11:51:1, 1045, 164, 2418767, 39,
13:11:51:1, 1046, 203, 2153587, 39,
13:11:51:2, 1047, 151, 2282972, 39,
13:11:51:2, 1048, 109, 2053910, 39,
13:11:51:2, 1049, 154, 2059322, 39,
13:11:51:2, 1050, 114, 1816467, 39,
13:11:51:2, 1051, 127, 2337584, 39,
13:11:51:2, 1052, 99, 1830763, 39,
13:11:51:2, 1053, 206, 2415901, 39,
13:11:51:2, 1054, 126, 2161854, 39,
13:11:51:2, 1055, 134, 2141227, 39,
13:11:51:2, 1056, 109, 1879476, 39,
13:11:51:3, 1057, 114, 1833148, 39,
13:11:51:3, 1058, 90, 1779571, 1,
13:11:51:3, 1059, 123, 2054831, 39,
13:11:51:3, 1060, 93, 1905871, 39,
13:11:51:3, 1061, 151, 2140504, 39,
13:11:51:3, 1062, 134, 2118559, 39,
13:11:51:3, 1063, 107, 1901630, 39,
13:11:51:3, 1064, 117, 1854574, 39,
13:11:51:3, 1065, 130, 1877273, 39,
13:11:51:4, 1066, 155, 2458138, 39,
13:11:51:4, 1067, 103, 1877325, 39,
13:11:51:4, 1068, 120, 1956988, 39,
13:11:51:4, 1069, 143, 2153799, 39,
13:11:51:4, 1070, 112, 2015336, 39,
13:11:51:4, 1071, 110, 1907516, 39,
13:11:51:4, 1072, 106, 1774098, 1,
13:11:51:4, 1073, 153, 2167385, 39,
13:11:51:4, 1074, 104, 1877524, 39,
13:11:51:4, 1075, 93, 1844898, 39,
13:11:51:5, 1076, 107, 1853432, 39,
13:11:51:5, 1077, 115, 1846804, 39,
13:11:51:5, 1078, 132, 1913015, 39,
13:11:51:5, 1079, 114, 1933618, 39,
13:11:51:5, 1080, 126, 1853453, 39,
13:11:51:5, 1081, 110, 1818775, 39,
13:11:51:5, 1082, 102, 1975142, 39,
13:11:51:5, 1083, 112, 1982109, 39,
13:11:51:5, 1084, 110, 1892279, 39,
13:11:51:5, 1085, 118, 1925612, 39,
13:11:51:5, 1086, 107, 1909718, 39,
13:11:51:6, 1087, 112, 1937348, 39,
13:11:51:6, 1088, 160, 2666004, 39,
13:11:51:6, 1089, 187, 2461388, 39,
13:11:51:6, 1090, 103, 1955628, 39,
13:11:51:6, 1091, 147, 2102733, 39,
13:11:51:6, 1092, 101, 1948745, 39,
13:11:51:6, 1093, 153, 2442805, 39,
13:11:51:6, 1094, 114, 1928328, 39,
13:11:51:6, 1095, 103, 1904657, 39,
13:11:51:6, 1096, 104, 1891007, 39,
13:11:51:7, 1097, 104, 1822663, 39,
13:11:51:7, 1098, 112, 1975760, 39,
13:11:51:7, 1099, 124, 1963743, 39,
13:11:51:7, 1100, 104, 1798911, 39,
13:11:51:7, 1101, 117, 1873833, 39,
13:11:51:7, 1102, 108, 1899005, 39,
13:11:51:7, 1103, 144, 2040536, 39,
13:11:51:7, 1104, 129, 2325111, 39,
13:11:51:7, 1105, 137, 2195121, 39,
13:11:51:8, 1106, 120, 2088322, 39,
13:11:51:8, 1107, 117, 2008219, 39,
13:11:51:8, 1108, 137, 1863605, 39,
13:11:51:8, 1109, 130, 2124002, 39,
13:11:51:8, 1110, 112, 1899839, 39,
13:11:51:8, 1111, 121, 1826233, 39,
13:11:51:8, 1112, 100, 1744701, 1,
13:11:51:8, 1113, 187, 2440886, 39,
13:11:51:8, 1114, 139, 2173544, 39,
13:11:51:8, 1115, 140, 1924638, 39,
13:11:51:9, 1116, 142, 2174416, 39,
13:11:51:9, 1117, 103, 2022790, 39,
13:11:51:9, 1118, 100, 1827020, 39,
13:11:51:9, 1119, 110, 2067068, 39,
13:11:51:9, 1120, 112, 1895111, 39,
13:11:51:9, 1121, 136, 2231911, 39,
13:11:51:9, 1122, 155, 2285944, 39,
13:11:51:9, 1123, 112, 2319093, 39,
13:11:51:9, 1124, 120, 1961736, 39,
13:11:51:9, 1125, 121, 1873560, 39,
13:11:52:0, 1126, 136, 2051224, 39,
13:11:52:0, 1127, 112, 1860758, 39,
13:11:52:0, 1128, 131, 2094708, 39,
13:11:52:0, 1129, 140, 2127178, 39,
13:11:52:0, 1130, 175, 2349219, 39,
13:11:52:0, 1131, 115, 1849290, 39,
13:11:52:0, 1132, 98, 1884642, 39,
13:11:52:0, 1133, 113, 1869473, 39,
13:11:52:0, 1134, 103, 1877324, 39,
13:11:52:0, 1135, 99, 1844106, 39,
13:11:52:0, 1136, 100, 1845526, 39,
13:11:52:1, 1137, 154, 2456897, 39,
13:11:52:1, 1138, 255, 2419995, 39,
13:11:52:1, 1139, 245, 2432533, 39,
13:11:52:1, 1140, 181, 2515205, 39,
13:11:52:1, 1141, 118, 2067856, 39,
13:11:52:1, 1142, 105, 1966230, 39,
13:11:52:1, 1143, 100, 1892754, 39,
13:11:52:1, 1144, 110, 1953326, 39,
13:11:52:1, 1145, 100, 1936365, 39,
13:11:52:2, 1146, 99, 1830778, 39,
13:11:52:2, 1147, 115, 1921865, 39,
13:11:52:2, 1148, 124, 1996793, 39,
13:11:52:2, 1149, 159, 2394041, 39,
13:11:52:2, 1150, 105, 1932098, 39,
13:11:52:2, 1151, 106, 1870872, 39,
13:11:52:2, 1152, 100, 1945226, 39,
13:11:52:2, 1153, 93, 1762442, 1,
13:11:52:2, 1154, 101, 1835713, 39,
13:11:52:2, 1155, 162, 2110046, 39,
13:11:52:3, 1156, 104, 1836282, 39,
13:11:52:3, 1157, 108, 1909493, 39,
13:11:52:3, 1158, 212, 2452608, 39,
13:11:52:3, 1159, 111, 1938318, 39,
13:11:52:3, 1160, 99, 1928860, 39,
13:11:52:3, 1161, 135, 2198687, 39,
13:11:52:3, 1162, 142, 2328639, 39,
13:11:52:3, 1163, 120, 1933376, 39,
13:11:52:3, 1164, 133, 2297853, 39,
13:11:52:3, 1165, 104, 1945781, 39,
13:11:52:3, 1166, 174, 2161040, 39,
13:11:52:4, 1167, 189, 2701708, 39,
13:11:52:4, 1168, 115, 2012746, 39,
13:11:52:4, 1169, 181, 2440913, 39,
13:11:52:4, 1170, 161, 2352573, 39,
13:11:52:4, 1171, 96, 1811320, 39,
13:11:52:4, 1172, 102, 1878310, 39,
13:11:52:4, 1173, 104, 1986070, 39,
13:11:52:4, 1174, 95, 1764670, 1,
13:11:52:4, 1175, 109, 1877762, 39,
13:11:52:4, 1176, 156, 2181800, 39,
13:11:52:5, 1177, 124, 1825007, 39,
13:11:52:5, 1178, 101, 1867302, 39,
13:11:52:5, 1179, 96, 1771167, 1,
13:11:52:5, 1180, 125, 2064950, 39,
13:11:52:5, 1181, 106, 1888538, 39,
13:11:52:5, 1182, 108, 1904463, 39,
13:11:52:5, 1183, 107, 1879132, 39,
13:11:52:5, 1184, 110, 1764691, 1,
13:11:52:5, 1185, 103, 1821753, 1,
13:11:52:6, 1186, 101, 1782338, 1,
13:11:52:6, 1187, 114, 1910312, 39,
13:11:52:6, 1188, 168, 2279025, 39,
13:11:52:6, 1189, 120, 2172426, 39,
13:11:52:6, 1190, 104, 1988461, 39,
13:11:52:6, 1191, 133, 2015304, 39,
13:11:52:6, 1192, 115, 2007079, 39,
